Latitude,Longitude
22.51729774,88.35187531
22.51726532,88.35159302
22.51733017,88.35141754
22.51720047,88.35121918
22.51715851,88.35087585
22.51721954,88.3507843
22.51709747,88.35058594
22.51706505,88.35031128
22.51711464,88.35027313
22.51704979,88.35002899
22.51705742,88.34986877
22.51700401,88.34973907
22.51698875,88.34959412
22.51699638,88.34954071
22.5169754,88.34938049
22.5169239,88.34928131
22.51699638,88.34926605
22.51698875,88.34918976
22.51691055,88.34907532
22.51689911,88.34902191
22.51695061,88.34900665
22.51689911,88.34896088
22.5168705,88.34896088
22.51688576,88.34892273
22.51684952,88.34887695
22.51686287,88.34886169
22.51685715,88.34884644
22.51685333,88.34884644
22.51688957,88.34883118
22.51688576,88.34874725
22.51684952,88.34863281
22.51689911,88.34850311
22.51686668,88.34835815
22.51688957,88.34827423
22.51692772,88.34809875
22.51695061,88.34804535
22.51699257,88.34790039
22.51701164,88.34778595
22.51702499,88.34772491
22.51703644,88.34767151
22.51704597,88.34764099
22.51706505,88.34755707
22.51710129,88.34741211
22.51709747,88.34728241
22.5171299,88.34725189
22.51715088,88.34708405
22.51715088,88.34690857
22.51711082,88.34689331
22.51713943,88.34682465
22.51714325,88.34682465
22.51713943,88.34676361
22.51711082,88.34661102
22.51709747,88.34658051
22.51711464,88.34651947
22.51711082,88.34650421
22.51712608,88.34633636
22.51713371,88.34633636
22.51713371,88.34632111
22.5171299,88.34630585
22.51709366,88.34627533
22.5170784,88.34633636
22.5171299,88.34619141
22.51710129,88.34617615
22.51711464,88.34610748
22.51712227,88.34607697
22.51713943,88.34604645
22.51715088,88.34603119
22.51715469,88.34603119
22.51714325,88.34601593
22.51714325,88.34599304
22.51715469,88.34599304
22.51716805,88.34599304
22.51716232,88.34597778
22.51715088,88.34597778
22.51716805,88.34596252
22.51717186,88.34596252
22.51716805,88.34594727
22.51715851,88.34594727
22.51717949,88.34594727
22.51719093,88.34594727
22.51719475,88.34596252
22.51720047,88.34596252
22.51720428,88.34597778
22.51724434,88.34597778
22.517313,88.34597778
22.51737404,88.34597778
22.51743889,88.34591675
22.51744843,88.3458786
22.51745605,88.3458786
22.51746368,88.3458786
22.51747704,88.34590149
22.51748466,88.34591675
22.51750565,88.34591675
22.51751328,88.34591675
22.51752853,88.34591675
22.51754951,88.34594727
22.51753426,88.3458786
22.51758575,88.34584808
22.51768303,88.34590149
22.51776886,88.34596252
22.51783371,88.34597778
22.51787949,88.34594727
22.51782608,88.34590149
22.51766014,88.34603119
22.51743889,88.34586334
22.51742744,88.34581757
22.51738739,88.34586334
22.51738358,88.34586334
22.51728058,88.34581757
22.51726532,88.34583282
22.51724815,88.34586334
22.51723671,88.34586334
22.51722908,88.34578705
22.51721573,88.34578705
22.5172081,88.34578705
22.51714325,88.34583282
22.51715851,88.34590149
22.5170784,88.34593201
22.51707268,88.34597778
22.5170002,88.34584808
22.51699257,88.34584808
22.51695061,88.34584808
22.51688576,88.34586334
22.51687813,88.34584808
22.5168457,88.34584808
22.5168457,88.34591675
22.51677704,88.34586334
22.5167675,88.34583282
22.51672363,88.34584808
22.51675606,88.34590149
22.5166378,88.34590149
22.51666641,88.34581757
22.51670647,88.34577179
22.51675606,88.34573364
22.51676369,88.34571838
22.51677704,88.34571838
22.51677704,88.34573364
22.51685715,88.34570313
22.51699638,88.34578705
22.51701736,88.34580231
22.5170536,88.34573364
22.51704979,88.34567261
22.51713943,88.34570313
22.51709747,88.34547424
22.51709366,88.34542847
22.51708221,88.34542847
22.51708221,88.34541321
22.51708603,88.34541321
22.51709747,88.34541321
22.51710129,88.34541321
22.51708603,88.34539032
22.51707268,88.34539032
22.51706505,88.34541321
22.51702118,88.34542847
22.51702118,88.3454895
22.51704025,88.34526062
22.51702118,88.3452301
22.51702499,88.34508514
22.51704025,88.34501648
22.51700783,88.34495544
22.51706123,88.34490204
22.51702881,88.34477234
22.51699257,88.34468079
22.51699638,88.34448242
22.51697159,88.34448242
22.51696396,88.3443222
22.5169754,88.34428406
22.51696777,88.34425354
22.51696777,88.34423828
22.51696396,88.34422302
22.51696777,88.3441925
22.51696014,88.34407806
22.51700401,88.34406281
22.51694679,88.34376526
22.5169754,88.34371948
22.51693535,88.34340668
22.51696014,88.34337616
22.51691818,88.34313202
22.51696014,88.34306335
22.51695061,88.3429718
22.51687431,88.34280396
22.51694298,88.34274292
22.51684952,88.34238434
22.51694298,88.34236908
22.51683807,88.34218597
22.51685715,88.34215546
22.51686668,88.34212494
22.51692772,88.3420105
22.5168705,88.34195709
22.5169239,88.34176636
22.51686668,88.34169769
22.51691818,88.34165192
22.51691818,88.34158325
22.51689529,88.34146881
22.51689911,88.34142303
22.51690674,88.34142303
22.51691818,88.34137726
22.51691818,88.34122467
22.51692772,88.34109497
22.5169239,88.34101868
22.51693153,88.34090424
22.51693535,88.34090424
22.51693535,88.34088898
22.51693153,88.34088898
22.51692772,88.34086609
22.51694298,88.34086609
22.51696777,88.34082031
22.51693153,88.34077454
22.5169754,88.34067535
22.51694679,88.34050751
22.51697159,88.34047699
22.51698875,88.34020233
22.51695061,88.34011841
22.51700783,88.33992767
22.51698875,88.33953094
22.5170536,88.33950043
22.51708221,88.33908081
22.51713371,88.33891296
22.51718712,88.33865356
22.51724815,88.33844757
22.51723289,88.33831024
22.51730156,88.33800507
22.51728439,88.33798981
22.51735497,88.33787537
22.51735497,88.33786011
22.51735497,88.33784485
22.51738358,88.33777618
22.51743126,88.33766174
22.51741219,88.33757782
22.51743507,88.33748627
22.5173378,88.33740234
22.51729774,88.33753204
22.51729774,88.3375473
22.51730156,88.33760071
22.51728058,88.33764648
22.51745605,88.33733368
22.51747322,88.33722687
22.51749229,88.3371582
22.51749611,88.3371582
22.51749611,88.33714294
22.51749229,88.33714294
22.51748085,88.33714294
22.51748466,88.33712769
22.51748848,88.33708954
22.51741219,88.33717346
22.51748466,88.33691406
22.51751709,88.33688354
22.51758575,88.33657074
22.51758194,88.33654022
22.51764297,88.33631134
22.51766014,88.33615112
22.51771164,88.33613586
22.51773643,88.33583832
22.51771736,88.3358078
22.51776123,88.33566284
22.51780128,88.3355484
22.51776886,88.335495
22.51779747,88.33544922
22.51781464,88.33546448
22.51779747,88.3354187
22.51779747,88.33538055
22.5178051,88.33531952
22.51783943,88.33533478
22.51782227,88.33527374
22.51785469,88.33525085
22.51785088,88.33513641
22.51791954,88.33507538
22.51796532,88.33494568
22.51788712,88.33493042
22.51795197,88.33483124
22.51792336,88.33473206
22.51794815,88.33467102
22.51793671,88.33461761
22.51792717,88.33460236
22.51792336,88.33457184
22.51792717,88.33454132
22.51793671,88.33454132
22.51793671,88.33451843
22.51795578,88.33455658
22.51793289,88.3344574
22.51796532,88.3343277
22.518013,88.33431244
22.518013,88.334198
22.51807785,88.33403015
22.51807404,88.33396912
22.51815224,88.3338089
22.518116,88.33377075
22.51818466,88.33365631
22.51819229,88.33362579
22.51819229,88.33361053
22.51818848,88.33361053
22.51819611,88.33361053
22.51819611,88.33359528
22.51820564,88.33358002
22.51821327,88.33354187
22.51819229,88.33354187
22.51825333,88.33339691
22.5182457,88.33336639
22.5182457,88.33326721
22.51824951,88.33326721
22.5182209,88.33322144
22.51817703,88.33320618
22.51819229,88.33318329
22.51811981,88.33318329
22.51807022,88.33318329
22.51804543,88.33318329
22.51798439,88.33320618
22.51781082,88.33318329
22.51770782,88.33323669
22.51749611,88.33320618
22.51737785,88.33323669
22.51733398,88.33323669
22.51728439,88.33320618
22.51717949,88.33320618
22.51703262,88.33320618
22.51693535,88.33322144
22.5167408,88.33320618
22.51668358,88.33318329
22.51667976,88.33322144
22.51667976,88.33323669
22.51667023,88.33325195
22.51665497,88.33326721
22.51654434,88.33326721
22.51640129,88.33326721
22.51638222,88.33320618
22.5162468,88.33320618
22.51621819,88.33325195
22.51618195,88.33320618
22.51608086,88.33325195
22.51607323,88.33323669
22.51605988,88.33323669
22.51602364,88.33322144
22.51602364,88.33316803
22.51589775,88.33316803
22.51580429,88.33313751
22.51560402,88.33312225
22.51536369,88.33310699
22.51529884,88.33312225
22.51497078,88.33310699
22.51492119,88.33305359
22.51460838,88.33307648
22.51443291,88.33302307
22.51418877,88.33303833
22.51398468,88.33297729
22.51372528,88.33299255
22.51352119,88.33292389
22.51311111,88.33292389
22.51306534,88.33289337
22.5126133,88.33289337
22.51245117,88.33283234
22.51217461,88.33283234
22.51197433,88.33280945
22.51173592,88.33283234
22.5115242,88.33280945
22.51138115,88.33280945
22.51112556,88.33280945
22.51099396,88.33280945
22.51074982,88.33283234
22.51066399,88.33280945
22.51061249,88.33280945
22.51052284,88.33280945
22.51038361,88.33286285
22.51027489,88.33280945
22.51011086,88.33287811
22.50994873,88.3328476
22.50981522,88.3328476
22.50974464,88.33286285
22.50966454,88.33286285
22.50961113,88.3328476
22.50952148,88.33283234
22.50949669,88.33280945
22.5093956,88.33286285
22.50924873,88.33296204
22.50915909,88.33305359
22.50904465,88.33313751
22.50893974,88.33313751
22.50889969,88.33302307
22.50892258,88.33287811
22.50890732,88.33280945
22.50891876,88.33279419
22.5090332,88.33277893
22.50924873,88.3327179
22.50944901,88.33260345
22.50945663,88.33251953
22.50966454,88.33237457
22.50972176,88.33232117
22.50974083,88.33230591
22.50970078,88.33226013
22.50989914,88.33217621
22.5099926,88.33194733
22.51007843,88.33200073
22.51038742,88.33168793
22.51035881,88.33161163
22.51057625,88.33149719
22.51053429,88.33142853
22.51069832,88.33139801
22.51067734,88.33131409
22.51073074,88.33125305
22.51083565,88.33125305
22.51082802,88.33115387
22.51091766,88.33108521
22.5109539,88.33105469
22.51099777,88.33102417
22.51101112,88.33103943
22.51102257,88.33103943
22.51101112,88.33108521
22.51107597,88.33098602
22.51112556,88.33097076
22.51120567,88.33087921
22.51123428,88.33085632
22.51127434,88.33078003
22.51133537,88.33072662
22.51140594,88.33065033
22.51146317,88.33065033
22.5114994,88.33055115
22.51163673,88.33043671
22.51167488,88.33032227
22.51180077,88.33017731
22.51185799,88.33006287
22.51194191,88.32993317
22.51200676,88.32976532
22.51208115,88.32975006
22.51216316,88.32954407
22.5121994,88.32949066
22.51218605,88.32946014
22.5121994,88.32944489
22.51222801,88.32937622
22.51228905,88.32926178
22.51229286,88.32914734
22.51234627,88.3290329
22.5123539,88.32894135
22.51240158,88.32885742
22.51236916,88.32884216
22.51239395,88.32881165
22.51243401,88.3286438
22.51244354,88.3285675
22.5124836,88.32848358
22.51251221,88.32830048
22.51250076,88.32820892
22.51251602,88.32807922
22.512537,88.32785034
22.51251602,88.32783508
22.51251221,88.32770538
22.51253319,88.32752228
22.51258469,88.32750702
22.51259422,88.3273468
22.51259422,88.32727814
22.51260567,88.32717896
22.51259422,88.3271637
22.51265144,88.3271637
22.51267433,88.32700348
22.51267052,88.32687378
22.5126915,88.3267746
22.51270294,88.32666016
22.51269913,88.3266449
22.51272774,88.32643127
22.5127449,88.3262558
22.51275253,88.3262558
22.51277733,88.3262558
22.51276398,88.32621765
22.51278114,88.32618713
22.51278496,88.32608795
22.5128746,88.32592773
22.51280975,88.32588196
22.5128212,88.32581329
22.5128212,88.32575226
22.51283836,88.32569885
22.51284599,88.32558441
22.51286697,88.32535553
22.51285362,88.32534027
22.51288223,88.32509613
22.5128994,88.32499695
22.51293945,88.32479095
22.51293945,88.32457733
22.51301765,88.32446289
22.51301765,88.32408905
22.51305771,88.32407379
22.51309776,88.32374573
22.51308632,88.3236618
22.51312637,88.3234024
22.513134,88.32322693
22.5131588,88.32314301
22.51317596,88.32308197
22.51317596,88.32304382
22.51316643,88.32302856
22.51315498,88.32301331
22.51317596,88.32296753
22.51317215,88.32292938
22.51320839,88.32283783
22.51318359,88.32279968
22.513237,88.32270813
22.51324081,88.32270813
22.513237,88.32266998
22.51322365,88.32265472
22.51321602,88.32259369
22.51324844,88.32259369
22.51327324,88.32250977
22.51323318,88.32249451
22.51322746,88.32236481
22.51329803,88.32238007
22.51325226,88.32228088
22.5132618,88.32226563
22.51329422,88.32225037
22.51326942,88.32221985
22.51326561,88.32221985
22.51324463,88.32219696
22.51321983,88.3221817
22.5132122,88.32219696
22.51314354,88.32233429
22.5130291,88.32223511
22.5129509,88.32228088
22.51280975,88.3221817
22.51273155,88.32216644
22.51270676,88.32213593
22.51263428,88.32223511
22.51242256,88.32219696
22.51226044,88.32212067
22.51214218,88.32206726
22.51212502,88.32213593
22.51202393,88.32212067
22.51190567,88.32209015
22.51188087,88.32210541
22.51187706,88.32210541
22.51175117,88.322052
22.51151848,88.32193756
22.51141357,88.32187653
22.51128387,88.32180786
22.51121902,88.32154846
22.5109539,88.32167816
22.51089668,88.32143402
22.51067734,88.32137299
22.51056671,88.32131958
22.51050949,88.32130432
22.51036835,88.3212738
22.51028252,88.3214035
22.51013565,88.32137299
22.51000595,88.32131958
22.50997734,88.32131958
22.5099659,88.32133484
22.50995636,88.32133484
22.50992775,88.32133484
22.5098629,88.32130432
22.50971603,88.32124329
22.50966454,88.32104492
22.50945663,88.32112885
22.50925636,88.32107544
22.50925636,88.32086945
22.50899315,88.320961
22.50891876,88.32073212
22.50870323,88.32081604
22.50848389,88.3205719
22.50835419,88.32065582
22.50812531,88.32055664
22.50805283,88.32058716
22.50797462,88.32058716
22.50801277,88.32039642
22.50806808,88.32038116
22.5079422,88.32035828
22.50777245,88.3203125
22.50757217,88.32032776
22.50743866,88.32019806
22.50719452,88.32009888
22.50696564,88.32013702
22.50690079,88.31996918
22.50669289,88.31985474
22.5066452,88.32002258
22.50654221,88.31996918
22.5065136,88.31996918
22.50640488,88.31993866
22.50644875,88.31975555
22.50635529,88.31972504
22.50634766,88.31970978
22.50623703,88.31967926
22.50620079,88.319664
22.50616837,88.31980896
22.50601387,88.31956482
22.50589561,88.31954956
22.50578117,88.31951141
22.50588799,88.31969452
22.50551414,88.31958008
22.50553703,88.31943512
22.50524902,88.3193512
22.50504112,88.31923676
22.50497627,88.31933594
22.50461006,88.31919098
22.50461006,88.31906128
22.50433731,88.31910706
22.50426865,88.31910706
22.50426483,88.31910706
22.50425148,88.31910706
22.50423241,88.31910706
22.50426483,88.31912231
22.50426865,88.31912231
22.50417137,88.31910706
22.50400734,88.31902313
22.50411415,88.31881714
22.5039463,88.31874847
22.50387383,88.31873322
22.5037632,88.31887817
22.5036335,88.31880188
22.50357246,88.31877899
22.50355148,88.31876373
22.50352287,88.31876373
22.50351524,88.31876373
22.50342178,88.31873322
22.50332832,88.31868744
22.50325203,88.31864929
22.5031662,88.31863403
22.50321388,88.31848907
22.50304794,88.31853485
22.50290108,88.3184433
22.50283623,88.31842804
22.50274277,88.31840515
22.50267792,88.31840515
22.50264931,88.31842804
22.50264549,88.31842804
22.50264168,88.31842804
22.50263596,88.31842804
22.50259972,88.31840515
22.50251007,88.31835938
22.50245285,88.31832886
22.50230217,88.31824493
22.50242996,88.31808472
22.50226593,88.31803131
22.50211143,88.31798553
22.5020504,88.31813049
22.50185204,88.31791687
22.5017662,88.31790161
22.50170517,88.31787109
22.50175285,88.31803131
22.50146866,88.31800079
22.50150108,88.31782532
22.50133133,88.31782532
22.50121307,88.31793976
22.50104904,88.31777191
22.50094795,88.31785583
22.50074959,88.31780243
22.50078964,88.31771088
22.50061417,88.31777191
22.50054932,88.31775665
22.50049973,88.31775665
22.50048828,88.31775665
22.50046349,88.31775665
22.50037766,88.31775665
22.50035858,88.31774139
22.50034523,88.31775665
22.50034142,88.31775665
22.50033379,88.31775665
22.50020027,88.31771088
22.50027275,88.31759644
22.50036621,88.31761169
22.50040627,88.31762695
22.50052834,88.31765747
22.49994659,88.31764221
22.49994659,88.31751251
22.49971199,88.31745148
22.49971199,88.31759644
22.49959755,88.31755829
22.49956894,88.31758118
22.49944687,88.31749725
22.49940109,88.31739807
22.49929237,88.31741333
22.49928856,88.31742859
22.49916267,88.31741333
22.49915314,88.31735229
22.49905586,88.31735229
22.49906349,88.31741333
22.49902725,88.31746674
22.49900627,88.31749725
22.49895859,88.31748199
22.49893379,88.31735229
22.49893379,88.31729889
22.49895096,88.31729889
22.49888992,88.31731415
22.49882317,88.31733704
22.49881554,88.31729889
22.49881935,88.31745148
22.4987011,88.31745148
22.49857521,88.31749725
22.49840927,88.31726837
22.498209,88.31736755
22.4981575,88.3172226
22.49805069,88.31736755
22.49801064,88.31733704
22.49799728,88.31733704
22.49798965,88.31733704
22.49797821,88.31731415
22.49796486,88.31731415
22.49795723,88.31729889
22.49795341,88.31729889
22.49787521,88.31725311
22.49788475,88.3172226
22.49772453,88.31718445
22.4976635,88.31715393
22.49765205,88.31715393
22.49764442,88.31716919
22.49764061,88.31716919
22.4976368,88.31716919
22.49764442,88.31718445
22.49763107,88.31712341
22.49763107,88.31726837
22.49736786,88.31716919
22.49733162,88.31703949
22.49706268,88.31707001
22.4968338,88.31703949
22.49687004,88.31692505
22.49658203,88.3169632
22.49637413,88.31679535
22.4961586,88.31681061
22.49594307,88.31668091
22.49579239,88.31669617
22.49563408,88.31668091
22.49554062,88.31666565
22.49550819,88.31666565
22.49549103,88.31668091
22.49546242,88.31666565
22.4954586,88.31666565
22.49532127,88.31663513
22.49532509,88.31649017
22.4952507,88.31645203
22.49524689,88.31645203
22.49523544,88.31645203
22.49521828,88.31647491
22.49513817,88.31643677
22.4950161,88.31653595
22.49497032,88.31637573
22.49484062,88.31636047
22.49469757,88.31632233
22.49461174,88.31632233
22.49459267,88.31632233
22.49453926,88.31630707
22.49444199,88.31640625
22.49430656,88.31639099
22.49420929,88.31636047
22.49408722,88.31632233
22.49429512,88.31624603
22.49386406,88.31624603
22.49386406,88.31607819
22.49356651,88.31611633
22.49351883,88.31593323
22.49328613,88.31600189
22.49318504,88.31580353
22.49296951,88.3158493
22.49289894,88.31567383
22.49274063,88.31575775
22.49258232,88.31570435
22.49262619,88.31555939
22.49233437,88.3155899
22.4922924,88.31544495
22.49209404,88.31549835
22.49198723,88.31546021
22.49206543,88.31533051
22.49187088,88.31523132
22.49183273,88.31539917
22.49158859,88.31528473
22.49158096,88.31526947
22.49150467,88.31521606
22.49150467,88.31507111
22.49150467,88.31505585
22.49153328,88.31505585
22.49144363,88.31507111
22.49143028,88.31505585
22.49142265,88.31505585
22.49132919,88.31502533
22.49129677,88.31513977
22.49099159,88.31498718
22.49103928,88.31487274
22.49071884,88.31472778
22.49040985,88.31472778
22.49025917,88.3146286
22.49033546,88.31453705
22.4899292,88.31433868
22.48977852,88.31440735
22.48953819,88.31412506
22.48937225,88.31419373
22.48919678,88.31396484
22.48900223,88.31401062
22.48887062,88.31383514
22.48865891,88.31381989
22.48852158,88.31375122
22.48853302,88.31369019
22.48839188,88.31369019
22.48825645,88.31365204
22.48817635,88.31362152
22.48807335,88.313591
22.48800468,88.31360626
22.48797989,88.31357574
22.48788261,88.3134079
22.48776817,88.31354523
22.48758507,88.31349182
22.48748779,88.31343079
22.48763084,88.31321716
22.48769951,88.31323242
22.48748779,88.31313324
22.48741531,88.31303406
22.48737717,88.31297302
22.48731232,88.31297302
22.48722649,88.31300354
22.48719406,88.31298828
22.48717499,88.3129425
22.48715782,88.31284332
22.48706055,88.31291962
22.48682404,88.3130188
22.48669434,88.3130188
22.48657227,88.31295776
22.4865284,88.3129425
22.48652267,88.3129425
22.48651886,88.3129425
22.48651886,88.31291962
22.48649406,88.31291962
22.48632431,88.31287384
22.48619461,88.31281281
22.48610497,88.3127594
22.48591232,88.31264496
22.48588943,88.31290436
22.48568535,88.31278992
22.4855957,88.31272888
22.48544884,88.31266022
22.48529053,88.31259918
22.48539162,88.3123703
22.48531151,88.31233978
22.4852581,88.31233978
22.48513603,88.31227112
22.48508644,88.31225586
22.48508263,88.31225586
22.48504257,88.31222534
22.485075,88.31246948
22.48474503,88.31228638
22.48478127,88.31212616
22.4843502,88.31212616
22.484375,88.31194305
22.48399162,88.3119278
22.48395157,88.31176758
22.48361397,88.3117218
22.48334503,88.31149292
22.48316574,88.31149292
22.4827919,88.31132507
22.48280525,88.31124878
22.48243332,88.31121063
22.48236847,88.31105042
22.48218918,88.31105042
22.48212814,88.31092072
22.48195839,88.31093597
22.48183632,88.31087494
22.48182297,88.3108902
22.48181534,88.3108902
22.48181534,88.31090546
22.48181152,88.31090546
22.48178673,88.31087494
22.48189735,88.31079102
22.48170662,88.31069183
22.48158455,88.3107605
22.48156738,88.31064606
22.4814415,88.31061554
22.48134422,88.31067657
22.48131561,88.31054688
22.48125839,88.31053162
22.48125076,88.31053162
22.48121262,88.31053162
22.48104286,88.31059265
22.48101425,88.31047821
22.48067665,88.31043243
22.48065948,88.3105011
22.4802494,88.31034851
22.48016739,88.31044769
22.4799118,88.31030273
22.47970772,88.3103714
22.47963142,88.31028748
22.47950935,88.31028748
22.47929764,88.31034851
22.47921944,88.31027222
22.4788456,88.31034851
22.47879219,88.31023407
22.47841454,88.31030273
22.47838211,88.31023407
22.47793388,88.31027222
22.47789383,88.31017303
22.47753143,88.31014252
22.47748947,88.31021881
22.47723389,88.31020355
22.47719383,88.31018829
22.47717285,88.31018829
22.47716904,88.31018829
22.47715569,88.31018829
22.47711182,88.31007385
22.47703362,88.31014252
22.47700691,88.31005859
22.47687531,88.31010437
22.47678566,88.31002808
22.47671318,88.31008911
22.47659111,88.31001282
22.47650146,88.31001282
22.47649002,88.31001282
22.4764843,88.31001282
22.47646141,88.31001282
22.47640419,88.31002808
22.47646523,88.31007385
22.47630692,88.31002808
22.47616005,88.31001282
22.47615623,88.31002808
22.47596931,88.30997467
22.47572517,88.30994415
22.47567558,88.30992889
22.4751339,88.30995941
22.4749794,88.30991364
22.47476387,88.30995941
22.47476768,88.30997467
22.47475243,88.30997467
22.47475624,88.30998993
22.47476387,88.30998993
22.47476006,88.30994415
22.47475624,88.30994415
22.47475243,88.30994415
22.47473145,88.30992889
22.47468185,88.30994415
22.47462082,88.30989838
22.47458076,88.30988312
22.47451591,88.30992889
22.47451973,88.30995941
22.47461319,88.30998993
22.47469139,88.31005859
22.47472,88.31007385
22.47469139,88.31012726
22.47468758,88.31014252
22.47469139,88.31017303
22.47469521,88.31017303
22.47469902,88.31017303
22.47467804,88.31020355
22.47471046,88.31023407
22.47472382,88.31023407
22.47473145,88.31021881
22.47473526,88.31021881
22.47474289,88.31021881
22.47475624,88.31021881
22.47476387,88.31020355
22.4747715,88.31020355
22.4747715,88.31018829
22.47472763,88.31020355
22.47472382,88.31020355
22.47470665,88.31025696
22.47470665,88.31028748
22.47470284,88.31028748
22.47469521,88.31028748
22.47468185,88.31028748
22.47468185,88.31030273
22.47465897,88.31030273
22.47465324,88.31030273
22.47464943,88.31028748
22.47464561,88.31028748
22.47463417,88.31027222
22.47462654,88.31027222
22.47462082,88.31027222
22.47460556,88.31027222
22.47462082,88.31025696
22.47462082,88.31021881
22.47462654,88.31021881
22.47462082,88.31020355
22.474617,88.31020355
22.47460938,88.31020355
22.47461319,88.31018829
22.474617,88.31018829
22.47462082,88.31018829
22.47462082,88.31014252
22.47462082,88.31012726
22.47473907,88.31014252
22.47469902,88.31031799
22.47467422,88.31033325
22.4746666,88.31033325
22.47466278,88.31033325
22.47466278,88.31031799
22.47465897,88.31031799
22.4746418,88.31031799
22.4746666,88.31034851
22.47467804,88.3103714
22.47467422,88.31038666
22.47465324,88.3103714
22.47463799,88.31041718
22.47462654,88.31043243
22.47463799,88.31046295
22.47464561,88.31046295
22.47465324,88.31047821
22.47467041,88.31044769
22.47467422,88.31044769
22.47467804,88.31044769
22.47468758,88.31044769
22.47467422,88.31043243
22.47467041,88.31043243
22.47467422,88.31041718
22.47468185,88.31041718
22.47468758,88.31041718
22.47462654,88.3105011
22.47457314,88.31043243
22.47455597,88.31044769
22.47454834,88.31044769
22.47454834,88.31043243
22.47452736,88.31041718
22.4744873,88.31041718
22.47447586,88.31041718
22.47446632,88.31043243
22.47445869,88.31043243
22.47445488,88.31043243
22.47445107,88.31043243
22.47445488,88.31056213
22.47443008,88.31056213
22.47442627,88.31057739
22.47444344,88.31061554
22.47445107,88.31066132
22.47446632,88.31070709
22.47447968,88.31072235
22.47448349,88.31074524
22.47449112,88.3107605
22.47447586,88.31077576
22.47449112,88.31079102
22.47449112,88.31082153
22.47447014,88.31085968
22.47446251,88.31085968
22.47445869,88.31085968
22.47445488,88.31085968
22.47445107,88.31085968
22.47443771,88.31087494
22.47444725,88.3108902
22.47445107,88.3108902
22.47445488,88.3108902
22.47445869,88.3108902
22.47442627,88.31083679
22.47441483,88.31083679
22.47439384,88.31092072
22.47450447,88.31070709
22.4745121,88.31069183
22.47454071,88.31056213
22.47464943,88.31069183
22.47467422,88.31074524
22.47466278,88.31083679
22.47467041,88.31096649
22.47469521,88.31113434
22.47467041,88.31121063
22.47465897,88.31134796
22.47462082,88.31136322
22.47459793,88.31139374
22.47452736,88.31136322
22.47449875,88.31139374
22.47447014,88.31136322
22.47440147,88.311409
22.47424316,88.31139374
22.47421074,88.31136322
22.47416496,88.31142426
22.47397041,88.31136322
22.47400284,88.31124878
22.47397423,88.31116486
22.4739666,88.31113434
22.47399521,88.31113434
22.47405624,88.3111496
22.47408485,88.31113434
22.47410965,88.31098938
22.47411346,88.31087494
22.47410965,88.31072235
22.47409248,88.31067657
22.47411728,88.31056213
22.47423172,88.3105011
22.47425461,88.3105011
22.47434044,88.31053162
22.47459793,88.31033325
22.47429657,88.30997467
22.47434807,88.30989838
22.47433281,88.30982971
22.4742794,88.30986023
22.47420311,88.30979919
22.47417068,88.30979919
22.47411346,88.30982971
22.47401619,88.30982971
22.47399902,88.30982971
22.47399521,88.30978394
22.47388077,88.30988312
22.47391701,88.30992889
22.47377968,88.30995941
22.47378731,88.30984497
22.47379112,88.30981445
22.47380447,88.30976868
22.47364998,88.30979919
22.473629,88.30979919
22.47356796,88.30981445
22.47351456,88.30976868
22.47346115,88.30981445
